project_original_id,patch_group_original_id,reviewer_count,author_count,comment_count,iteration_count,changed_lines_avg,changed_lines_first,changed_lines_last,changed_files_avg,changed_files_first,changed_files_last,incomplete_change_info,response_time,finalizing_time,is_accepted
ffmpeg-project-1,ffmpeg-change2-34,1,1,2,1,6.0,6,6,1.0,1,1,False,1530.0158333333334,1538.308888888889,True
ffmpeg-project-1,ffmpeg-change2-35,1,1,1,1,49.0,49,49,1.0,1,1,False,0.5377777777777778,0.5377777777777778,True
ffmpeg-project-1,ffmpeg-change2-36,1,1,2,2,92.0,90,94,1.0,1,1,False,8.016666666666667,8.44888888888889,True
ffmpeg-project-1,ffmpeg-change2-37,1,1,1,1,2.0,2,2,1.0,1,1,False,5.508611111111111,5.508611111111111,False
ffmpeg-project-1,ffmpeg-change2-38,1,1,1,1,3.0,3,3,1.0,1,1,False,6.9725,6.9725,True
ffmpeg-project-1,ffmpeg-change2-39,0,1,0,1,35.0,35,35,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-40,3,1,4,1,8.0,8,8,1.0,1,1,False,3.358611111111111,3318.1905555555554,False
ffmpeg-project-1,ffmpeg-change2-41,1,1,1,2,26.0,26,26,1.0,1,1,False,1335.1472222222221,1335.1472222222221,True
ffmpeg-project-1,ffmpeg-change2-42,1,1,3,4,3.0,3,3,1.0,1,1,False,121.46166666666666,153.2288888888889,True
ffmpeg-project-1,ffmpeg-change2-43,0,1,0,1,35.0,35,35,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-44,2,1,3,1,13.0,13,13,1.0,1,1,False,1.2227777777777777,17.783333333333335,False
ffmpeg-project-1,ffmpeg-change2-45,1,1,1,1,4.0,4,4,1.0,1,1,False,5.527777777777778,5.527777777777778,False
ffmpeg-project-1,ffmpeg-change2-46,0,1,0,1,50.0,50,50,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-47,2,1,8,1,7.0,7,7,1.0,1,1,False,2.147777777777778,28.278055555555557,False
ffmpeg-project-1,ffmpeg-change2-48,0,1,0,2,130.0,132,128,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-49,0,1,0,1,20.0,20,20,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-50,0,1,0,1,14.0,14,14,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-51,1,1,1,2,52.0,54,50,1.0,1,1,False,886.015,886.015,True
ffmpeg-project-1,ffmpeg-change2-52,0,1,0,1,114.0,114,114,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-53,1,1,2,1,27.0,27,27,1.0,1,1,False,25.329166666666666,32.573055555555555,False
ffmpeg-project-1,ffmpeg-change2-54,0,1,0,1,115.0,115,115,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-55,1,1,1,1,91.0,91,91,1.0,1,1,False,3075.0269444444443,3075.0269444444443,True
ffmpeg-project-1,ffmpeg-change2-56,0,1,0,2,47.5,33,62,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-57,1,1,1,1,28.0,28,28,1.0,1,1,False,158.03194444444443,158.03194444444443,True
ffmpeg-project-1,ffmpeg-change2-58,0,1,0,1,38.0,38,38,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-59,0,1,1,1,39.0,39,39,1.0,1,1,False,0.10888888888888888,0.10888888888888888,False
ffmpeg-project-1,ffmpeg-change2-60,0,1,0,1,22.0,22,22,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-61,0,1,0,1,12.0,12,12,2.0,2,2,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-62,1,1,1,1,2.0,2,2,1.0,1,1,False,7.288333333333333,7.288333333333333,True
ffmpeg-project-1,ffmpeg-change2-63,0,1,0,1,29.0,29,29,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-64,0,1,0,1,6.0,6,6,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-65,0,1,0,1,16.0,16,16,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-66,0,1,0,1,12.0,12,12,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-67,2,1,3,1,4.0,4,4,1.0,1,1,False,3.3619444444444446,3316.717777777778,False
ffmpeg-project-1,ffmpeg-change2-68,1,1,2,1,2.0,2,2,1.0,1,1,False,5.514722222222222,8.501111111111111,False
ffmpeg-project-1,ffmpeg-change2-69,0,1,0,5,24.2,21,26,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-70,1,1,1,1,2.0,2,2,1.0,1,1,False,27.264722222222225,27.264722222222225,False
ffmpeg-project-1,ffmpeg-change2-71,0,1,0,2,4.0,4,4,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-72,0,1,0,1,26.0,26,26,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-73,1,1,1,1,17.0,17,17,1.0,1,1,False,17.400277777777777,17.400277777777777,True
ffmpeg-project-1,ffmpeg-change2-74,0,1,0,1,45.0,45,45,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-75,1,1,1,1,47.0,47,47,1.0,1,1,False,664.0,664.0,False
ffmpeg-project-1,ffmpeg-change2-76,0,1,0,1,9.0,9,9,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-77,0,1,0,1,2.0,2,2,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-78,0,1,0,1,18.0,18,18,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-79,1,1,2,1,81.0,81,81,4.0,4,4,False,31.57388888888889,58.8475,True
ffmpeg-project-1,ffmpeg-change2-80,0,1,1,1,348.0,348,348,1.0,1,1,False,114.7538888888889,114.7538888888889,True
ffmpeg-project-1,ffmpeg-change2-81,0,1,0,1,498.0,498,498,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-82,1,1,1,1,28.0,28,28,1.0,1,1,False,2.218611111111111,2.218611111111111,True
ffmpeg-project-1,ffmpeg-change2-83,0,1,0,1,23.0,23,23,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-84,0,1,0,1,25.0,25,25,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-85,0,1,0,4,117.25,175,36,1.5,1,3,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-86,6,1,48,17,1426.5882352941176,646,1959,5.117647058823529,1,8,False,659.1052777777778,2395.404722222222,False
ffmpeg-project-1,ffmpeg-change2-87,1,1,2,6,235.83333333333334,256,197,1.5,2,1,False,9.97,41.66111111111111,False
ffmpeg-project-1,ffmpeg-change2-88,1,1,2,14,526.6428571428571,476,585,2.142857142857143,1,4,False,1962.309722222222,1966.4694444444444,False
ffmpeg-project-1,ffmpeg-change2-89,0,1,0,1,24.0,24,24,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-90,3,1,5,6,102.5,36,298,1.0,1,1,False,157.01083333333332,4174.006666666666,True
ffmpeg-project-1,ffmpeg-change2-91,0,1,0,1,28.0,28,28,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-92,0,1,0,1,112.0,112,112,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-93,1,1,1,2,70.0,2,138,1.0,1,1,False,536.7991666666667,536.7991666666667,True
ffmpeg-project-1,ffmpeg-change2-94,0,1,0,1,40.0,40,40,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-95,0,1,0,1,92.0,92,92,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-96,1,1,2,1,19.0,19,19,1.0,1,1,False,4690.861944444445,4718.021388888888,True
ffmpeg-project-1,ffmpeg-change2-97,1,2,1,2,27.0,42,12,1.0,1,1,False,4517.270833333333,4517.270833333333,False
ffmpeg-project-1,ffmpeg-change2-98,0,1,1,1,26.0,26,26,1.0,1,1,False,12.118055555555555,12.118055555555555,True
ffmpeg-project-1,ffmpeg-change2-99,1,1,1,3,4.0,4,4,1.0,1,1,False,949.3658333333333,949.3658333333333,True
ffmpeg-project-1,ffmpeg-change2-100,0,1,0,2,67.5,75,60,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-101,0,1,0,1,18.0,18,18,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-102,0,1,1,1,31.0,31,31,1.0,1,1,False,167.21527777777777,167.21527777777777,True
ffmpeg-project-1,ffmpeg-change2-103,0,1,0,1,19.0,19,19,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-104,0,1,0,2,20.0,20,20,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-105,0,1,0,1,16.0,16,16,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-106,0,1,0,1,14.0,14,14,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-107,0,1,0,1,177.0,177,177,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-108,0,1,0,1,22.0,22,22,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-109,1,1,1,1,10.0,10,10,1.0,1,1,False,11.710833333333333,11.710833333333333,True
ffmpeg-project-1,ffmpeg-change2-110,1,1,1,1,212.0,212,212,20.0,20,20,False,0.1611111111111111,0.1611111111111111,False
ffmpeg-project-1,ffmpeg-change2-111,1,1,3,1,434.0,434,434,5.0,5,5,False,95.66000000000001,162.87416666666667,False
ffmpeg-project-1,ffmpeg-change2-112,1,1,4,2,13.0,13,13,5.0,5,5,False,0.2261111111111111,2.524722222222222,False
ffmpeg-project-1,ffmpeg-change2-113,3,1,5,1,455.0,455,455,10.0,10,10,False,0.6586111111111111,877.7158333333333,False
ffmpeg-project-1,ffmpeg-change2-114,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-115,1,1,2,1,21.0,21,21,1.0,1,1,False,0.08166666666666668,0.15277777777777776,False
ffmpeg-project-1,ffmpeg-change2-116,1,1,1,3,629.6666666666666,623,647,5.666666666666667,5,7,False,120.40944444444445,120.40944444444445,False
ffmpeg-project-1,ffmpeg-change2-117,0,1,0,1,115.0,115,115,3.0,3,3,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-118,0,1,0,2,652.0,652,652,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-119,1,1,1,1,44.0,44,44,2.0,2,2,False,3.7680555555555557,3.7680555555555557,False
ffmpeg-project-1,ffmpeg-change2-120,0,1,0,2,646.0,646,646,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-121,0,2,0,2,6.0,6,6,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-122,3,1,5,2,13628.0,13628,13628,10.0,10,10,False,19.38,508.08,False
ffmpeg-project-1,ffmpeg-change2-123,0,1,0,3,16.0,16,16,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-124,4,1,23,1,8.0,8,8,1.0,1,1,False,0.11583333333333333,662.0491666666666,False
ffmpeg-project-1,ffmpeg-change2-125,0,2,0,2,44.0,3,85,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-126,0,1,0,1,42.0,42,42,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-127,0,1,0,1,18.0,18,18,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-128,0,1,0,1,140.0,140,140,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-129,2,1,2,1,2.0,2,2,1.0,1,1,False,11.860277777777778,65.51138888888889,False
ffmpeg-project-1,ffmpeg-change2-130,1,1,1,1,39.0,39,39,1.0,1,1,False,6.675277777777778,6.675277777777778,False
ffmpeg-project-1,ffmpeg-change2-131,1,1,1,1,4.0,4,4,2.0,2,2,False,372.6763888888889,372.6763888888889,True
ffmpeg-project-1,ffmpeg-change2-132,0,1,1,1,1480.0,1480,1480,16.0,16,16,False,1.79,1.79,False
ffmpeg-project-1,ffmpeg-change2-133,3,1,7,1,346.0,346,346,10.0,10,10,False,1.2161111111111111,524.6602777777778,False
ffmpeg-project-1,ffmpeg-change2-134,0,1,0,2,51.0,52,50,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-135,1,1,1,1,9.0,9,9,1.0,1,1,False,0.0761111111111111,0.0761111111111111,False
ffmpeg-project-1,ffmpeg-change2-136,0,1,0,1,31.0,31,31,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-137,0,1,0,1,22.0,22,22,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-138,0,1,0,2,44.0,44,44,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-139,0,1,0,2,36.0,36,36,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-140,1,1,1,2,157.0,158,156,1.0,1,1,False,32.736666666666665,32.736666666666665,True
ffmpeg-project-1,ffmpeg-change2-141,1,1,1,7,68.57142857142857,72,64,1.0,1,1,False,1045.2336111111113,1045.2336111111113,False
ffmpeg-project-1,ffmpeg-change2-142,0,1,1,1,136.0,136,136,1.0,1,1,False,762.4691666666666,762.4691666666666,True
ffmpeg-project-1,ffmpeg-change2-143,0,1,0,1,26.0,26,26,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-144,3,1,5,7,550.8571428571429,530,582,6.0,6,7,False,82.83277777777776,577.6077777777778,False
ffmpeg-project-1,ffmpeg-change2-145,1,1,3,2,22.0,22,22,1.0,1,1,False,18.32638888888889,627.475,False
ffmpeg-project-1,ffmpeg-change2-146,0,1,0,1,14.0,14,14,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-147,0,1,0,5,48.0,48,48,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-148,0,1,0,1,2.0,2,2,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-149,0,1,0,1,16.0,16,16,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-150,0,1,0,1,2.0,2,2,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-151,0,1,0,1,11.0,11,11,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-152,1,1,2,1,2.0,2,2,1.0,1,1,False,620.3816666666667,981.2952777777778,False
ffmpeg-project-1,ffmpeg-change2-153,1,1,5,1,3.0,3,3,1.0,1,1,False,18.3625,27.079444444444444,False
ffmpeg-project-1,ffmpeg-change2-154,1,1,1,2,106.0,106,106,1.0,1,1,False,43.04305555555556,43.04305555555556,False
ffmpeg-project-1,ffmpeg-change2-155,2,1,2,1,788.0,788,788,4.0,4,4,False,0.04444444444444444,9.428055555555554,False
ffmpeg-project-1,ffmpeg-change2-156,1,1,2,1,10.0,10,10,4.0,4,4,False,8.974722222222223,42.603611111111114,False
ffmpeg-project-1,ffmpeg-change2-157,0,1,1,1,18.0,18,18,1.0,1,1,False,581.5583333333333,581.5583333333333,True
ffmpeg-project-1,ffmpeg-change2-158,1,1,2,1,27.0,27,27,2.0,2,2,False,1.168611111111111,4.788333333333333,False
ffmpeg-project-1,ffmpeg-change2-159,1,1,1,2,244.5,63,426,9.0,8,10,False,3.1983333333333333,3.1983333333333333,False
ffmpeg-project-1,ffmpeg-change2-160,1,1,3,1,16.0,16,16,1.0,1,1,False,63.54333333333333,63.65,False
ffmpeg-project-1,ffmpeg-change2-161,1,1,1,1,750.0,750,750,10.0,10,10,False,1.7558333333333331,1.7558333333333331,False
ffmpeg-project-1,ffmpeg-change2-162,5,1,15,2,1262.0,1248,1276,5.0,5,5,False,48.583333333333336,1038.8536111111111,False
ffmpeg-project-1,ffmpeg-change2-163,0,1,0,1,37.0,37,37,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-164,1,1,1,1,12.0,12,12,1.0,1,1,False,28.052222222222223,28.052222222222223,True
ffmpeg-project-1,ffmpeg-change2-165,0,1,0,1,12.0,12,12,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-166,1,1,1,1,7.0,7,7,1.0,1,1,False,17.27638888888889,17.27638888888889,True
ffmpeg-project-1,ffmpeg-change2-167,1,1,3,2,71.0,71,71,1.0,1,1,False,8.534722222222223,22.868333333333332,True
ffmpeg-project-1,ffmpeg-change2-168,1,1,1,1,7.0,7,7,1.0,1,1,False,27.190833333333334,27.190833333333334,True
ffmpeg-project-1,ffmpeg-change2-169,1,1,1,1,42.0,42,42,1.0,1,1,False,56.9375,56.9375,True
ffmpeg-project-1,ffmpeg-change2-170,1,1,1,1,6.0,6,6,1.0,1,1,False,3.080833333333333,3.080833333333333,False
ffmpeg-project-1,ffmpeg-change2-171,1,1,1,2,4.0,4,4,1.0,1,1,False,4.683888888888889,4.683888888888889,True
ffmpeg-project-1,ffmpeg-change2-172,4,1,11,1,17.0,17,17,4.0,4,4,False,0.8388888888888889,72.43,False
ffmpeg-project-1,ffmpeg-change2-173,0,1,0,2,10.5,18,3,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-174,1,1,1,6,4.666666666666667,12,3,1.0,1,1,False,0.9716666666666666,0.9716666666666666,False
ffmpeg-project-1,ffmpeg-change2-175,0,1,0,1,2.0,2,2,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-176,1,1,1,2,53.0,34,72,1.0,1,1,False,35.93611111111111,35.93611111111111,True
ffmpeg-project-1,ffmpeg-change2-177,0,1,0,1,30.0,30,30,1.0,1,1,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-178,2,1,3,10,10.0,10,10,1.0,1,1,False,3.7644444444444445,1584.3677777777777,False
ffmpeg-project-1,ffmpeg-change2-179,1,1,1,1,2.0,2,2,1.0,1,1,False,3.377222222222222,3.377222222222222,False
ffmpeg-project-1,ffmpeg-change2-180,7,1,35,5,906.2,868,923,7.2,5,8,False,0.9733333333333333,2672.9555555555557,False
ffmpeg-project-1,ffmpeg-change2-181,2,1,3,1,4.0,4,4,1.0,1,1,False,0.7719444444444445,9.368055555555555,True
ffmpeg-project-1,ffmpeg-change2-182,2,1,2,2,5.0,8,2,1.0,1,1,False,48.70666666666667,68.99472222222222,False
ffmpeg-project-1,ffmpeg-change2-183,2,1,12,1,778.0,778,778,10.0,10,10,False,4.900555555555556,142.28861111111112,False
ffmpeg-project-1,ffmpeg-change2-184,4,3,37,8,1619.75,286,5685,8.25,7,11,False,22.356111111111108,8767.725833333334,False
ffmpeg-project-1,ffmpeg-change2-185,6,1,26,12,570.5,558,671,10.083333333333334,12,18,False,2.8741666666666665,1410.9725,False
ffmpeg-project-1,ffmpeg-change2-186,6,1,36,5,232.8,213,248,4.6,5,6,False,318.82,1150.9683333333335,False
ffmpeg-project-1,ffmpeg-change2-187,5,1,16,5,218.6,264,207,6.4,5,12,False,13.64861111111111,314.0883333333333,False
ffmpeg-project-1,ffmpeg-change2-188,0,1,0,2,202.0,188,216,5.5,4,7,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-189,2,1,7,1,48.0,48,48,1.0,1,1,False,0.11416666666666667,122.79666666666667,False
ffmpeg-project-1,ffmpeg-change2-190,2,1,4,2,1144.5,2286,3,7.0,12,2,False,0.02138888888888889,53.61277777777778,False
ffmpeg-project-1,ffmpeg-change2-191,2,1,7,7,677.4285714285714,716,672,5.0,5,5,False,3.1302777777777777,93.32,True
ffmpeg-project-1,ffmpeg-change2-192,1,1,3,1,414.0,414,414,11.0,11,11,False,468.2897222222222,1245.6513888888887,False
ffmpeg-project-1,ffmpeg-change2-193,0,1,0,1,9.0,9,9,2.0,2,2,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-194,4,1,14,2,2903.0,2901,2905,6.0,6,6,False,0.5108333333333334,76.32416666666667,False
ffmpeg-project-1,ffmpeg-change2-195,0,1,0,1,6.0,6,6,2.0,2,2,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-196,2,1,4,1,1308.0,1308,1308,11.0,11,11,False,12.4075,56.25972222222222,False
ffmpeg-project-1,ffmpeg-change2-197,0,1,0,1,2.0,2,2,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-198,1,1,2,1,2.0,2,2,1.0,1,1,False,10.930833333333334,15.493333333333334,False
ffmpeg-project-1,ffmpeg-change2-199,3,1,3,4,426.0,410,461,4.25,4,5,False,7.020277777777777,648.5916666666667,False
ffmpeg-project-1,ffmpeg-change2-200,6,1,16,4,444.75,427,456,9.75,9,12,False,0.8852777777777778,63.57944444444445,False
ffmpeg-project-1,ffmpeg-change2-201,0,1,0,1,6.0,6,6,1.0,1,1,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-202,0,1,1,4,993.75,996,986,6.0,6,6,False,1968.4288888888889,1968.4288888888889,False
ffmpeg-project-1,ffmpeg-change2-203,3,1,20,1,818.0,818,818,5.0,5,5,False,0.19722222222222224,335.21194444444444,False
ffmpeg-project-1,ffmpeg-change2-204,0,1,0,1,72.0,72,72,2.0,2,2,False,0.0,0.0,False
ffmpeg-project-1,ffmpeg-change2-205,3,1,4,2,87.5,89,86,3.0,3,3,False,15.320833333333333,38.299166666666665,False
ffmpeg-project-1,ffmpeg-change2-206,2,1,3,3,270.6666666666667,272,270,4.0,4,4,False,22.42,25.116666666666667,False
ffmpeg-project-1,ffmpeg-change2-207,2,1,7,1,5.0,5,5,1.0,1,1,False,42.536944444444444,343.46527777777777,True
ffmpeg-project-1,ffmpeg-change2-208,3,1,6,1,14.0,14,14,1.0,1,1,False,1.073888888888889,16.218055555555555,False
ffmpeg-project-1,ffmpeg-change2-209,2,1,3,1,17.0,17,17,2.0,2,2,False,4.986111111111112,6.8694444444444445,False
ffmpeg-project-1,ffmpeg-change2-210,2,1,2,1,4.0,4,4,1.0,1,1,False,0.23833333333333334,11.750277777777777,False
ffmpeg-project-1,ffmpeg-change2-211,0,1,0,1,113.0,113,113,3.0,3,3,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-212,1,1,3,1,16.0,16,16,5.0,5,5,False,215.27833333333334,306.90972222222223,True
ffmpeg-project-1,ffmpeg-change2-213,3,1,7,1,72.0,72,72,5.0,5,5,False,0.1475,15.598333333333333,False
ffmpeg-project-1,ffmpeg-change2-214,0,1,0,2,15.0,16,14,8.0,8,8,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-215,0,1,0,1,154.0,154,154,62.0,62,62,False,0.0,0.0,True
ffmpeg-project-1,ffmpeg-change2-216,0,1,0,1,9.0,9,9,2.0,2,2,False,0.0,0.0,False
