change2_original_id,patch_original_id,patch_name,date,is_correct
ffmpeg-change2-91,ffmpeg-patch-31169,"[FFmpeg-devel,3/5] avformat/imf: Demuxer implementation",2021-10-20T14:53:34,1
ffmpeg-change2-91,ffmpeg-patch-31295,"[FFmpeg-devel,v2,3/4] avformat/imf: Demuxer implementation",2021-11-04T22:29:53,1
ffmpeg-change2-91,ffmpeg-patch-31313,"[FFmpeg-devel,v3,3/4] avformat/imf: Demuxer implementation",2021-11-06T22:05:36,1
ffmpeg-change2-91,ffmpeg-patch-31604,"[FFmpeg-devel,v4,3/4] avformat/imf: Demuxer implementation",2021-11-23T17:04:29,1
ffmpeg-change2-91,ffmpeg-patch-31611,"[FFmpeg-devel,v5,3/4] avformat/imf: Demuxer implementation",2021-11-23T18:42:10,1
ffmpeg-change2-91,ffmpeg-patch-32041,"[FFmpeg-devel,v6,1/2] avformat/imf: Demuxer",2021-12-05T23:37:02,1
ffmpeg-change2-91,ffmpeg-patch-32050,"[FFmpeg-devel,v7,1/2] avformat/imf: Demuxer",2021-12-06T03:18:52,1
ffmpeg-change2-91,ffmpeg-patch-32108,"[FFmpeg-devel,v8,1/2] avformat/imf: Demuxer",2021-12-07T17:56:51,1
ffmpeg-change2-91,ffmpeg-patch-32211,"[FFmpeg-devel,v9,1/2] avformat/imf: Demuxer",2021-12-09T03:55:54,1
ffmpeg-change2-91,ffmpeg-patch-32395,"[FFmpeg-devel,v10,1/2] avformat/imf: Demuxer",2021-12-13T05:43:35,1
ffmpeg-change2-91,ffmpeg-patch-32502,"[FFmpeg-devel,v11,1/2] avformat/imf: Demuxer",2021-12-14T16:36:25,1
ffmpeg-change2-91,ffmpeg-patch-32721,"[FFmpeg-devel,v12,1/2] avformat/imf: Demuxer",2021-12-19T05:47:29,1
ffmpeg-change2-91,ffmpeg-patch-32769,"[FFmpeg-devel,v13,1/2] avformat/imf: Demuxer",2021-12-20T18:57:24,1
ffmpeg-change2-91,ffmpeg-patch-32806,"[FFmpeg-devel,v14,1/2] avformat/imf: Demuxer",2021-12-21T18:42:08,1
ffmpeg-change2-91,ffmpeg-patch-32926,"[FFmpeg-devel,v15,1/2] avformat/imf: Demuxer",2021-12-27T00:47:57,1
ffmpeg-change2-13446,ffmpeg-patch-13913,"[FFmpeg-devel,v2,1/3] lavc/avs2_parser.c: fix for missing start code",2019-07-12T12:47:38,1
ffmpeg-change2-13446,ffmpeg-patch-13918,"[FFmpeg-devel,v3,1/3] lavc/avs2_parser.c: fix for missing start code",2019-07-12T15:21:32,1
ffmpeg-change2-13446,ffmpeg-patch-14030,"[FFmpeg-devel,v4,1/3] lavc/avs2_parser.c: fix missing start code",2019-07-22T04:23:36,1
ffmpeg-change2-13446,ffmpeg-patch-14033,"[FFmpeg-devel,v5,1/3] lavc/avs2_parser.c: fix missing start code",2019-07-22T07:13:53,1
ffmpeg-change2-9085,ffmpeg-patch-2146,[FFmpeg-devel] mov: Fix spherical metadata_source field parsing.,2017-01-09T18:47:31,1
ffmpeg-change2-9085,ffmpeg-patch-2338,[FFmpeg-devel] mov: Fix spherical metadata_source parsing.,2017-01-27T17:44:02,1
ffmpeg-change2-19089,ffmpeg-patch-39173,"[FFmpeg-devel,12/15] avfilter/palettegen: base split decision on a perceptual model",2022-11-05T15:26:14,1
ffmpeg-change2-19089,ffmpeg-patch-39783,"[FFmpeg-devel,v2,20/32] avfilter/palettegen: base box split decision on a perceptual model",2022-12-27T23:18:02,1
ffmpeg-change2-10016,ffmpeg-patch-16460,[FFmpeg-devel] avfilter/vf_convolution: add x86 SIMD for filter_column(),2019-11-27T15:13:54,1
ffmpeg-change2-10016,ffmpeg-patch-16552,"[FFmpeg-devel,3/3] avfilter/vf_convolution: add X86 SIMD for filter_column()",2019-12-03T07:52:07,1
ffmpeg-change2-10016,ffmpeg-patch-16919,"[FFmpeg-devel,v2,3/3] avfilter/vf_convolution: Add X86 SIMD optimizations for filter_column()",2019-12-22T08:37:03,1
ffmpeg-change2-15147,ffmpeg-patch-9568,"[FFmpeg-devel,v4,4/4] lavc, doc, configure: add avs2 video decoder",2018-07-02T11:25:37,1
ffmpeg-change2-15147,ffmpeg-patch-9582,"[FFmpeg-devel,v5,4/4] lavc, doc, configure: add avs2 video decoder",2018-07-03T02:33:57,1
ffmpeg-change2-15147,ffmpeg-patch-9588,"[FFmpeg-devel,v6,4/4] lavc, doc, configure: add avs2 video decoder",2018-07-03T04:22:09,1
ffmpeg-change2-15147,ffmpeg-patch-9625,"[FFmpeg-devel,v7,3/3] lavc, doc, configure: add avs2 video decoder wrapper",2018-07-05T05:12:21,1
ffmpeg-change2-15147,ffmpeg-patch-9630,"[FFmpeg-devel,v8,3/3] lavc, doc, configure: add avs2 video decoder wrapper",2018-07-05T11:00:17,1
ffmpeg-change2-15147,ffmpeg-patch-9734,"[FFmpeg-devel,v9,3/3] lavc, doc, configure: add avs2 video decoder wrapper",2018-07-16T07:21:09,1
ffmpeg-change2-4489,ffmpeg-patch-30366,"[FFmpeg-devel,1/1] Implements RTMP reconnect feature",2021-09-18T23:05:43,1
ffmpeg-change2-4489,ffmpeg-patch-30367,"[FFmpeg-devel,1/1] Implements RTMP reconnect feature",2021-09-18T23:35:46,1
ffmpeg-change2-4489,ffmpeg-patch-30368,"[FFmpeg-devel,1/1] libavformat/rtmp: Implements RTMP reconnect feature",2021-09-18T23:46:37,1
ffmpeg-change2-4489,ffmpeg-patch-30596,"[FFmpeg-devel,1/1] libavformat/rtmp: Implements RTMP reconnect feature",2021-09-26T20:52:01,1
ffmpeg-change2-25795,ffmpeg-patch-16386,"[FFmpeg-devel,4/4] fate/filter-video: add two tests for dnn_processing with format rgb24 and grayf32",2019-11-22T07:50:17,1
ffmpeg-change2-25795,ffmpeg-patch-17248,[FFmpeg-devel] fate/filter-video: add two tests for dnn_processing with frame format rgb24 and grayf32,2020-01-08T06:43:59,1
ffmpeg-change2-2437,ffmpeg-patch-20067,[FFmpeg-devel] added sei side data,2020-06-01T21:23:23,1
