project_original_id,patch_group_original_id,reviewer_count,author_count,comment_count,iteration_count,changed_lines_avg,changed_lines_first,changed_lines_last,changed_files_avg,changed_files_first,changed_files_last,incomplete_change_info,response_time,finalizing_time,is_accepted
kernel-project-399,kernel-change2-912835,0,1,0,1,93.0,93,93,3.0,3,3,False,0.0,0.0,False
kernel-project-399,kernel-change2-912836,4,1,4,16,3.0,3,3,2.0,2,2,False,5.940277777777778,2007.208611111111,True
kernel-project-399,kernel-change2-912837,0,1,0,1,12.0,12,12,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912838,3,1,7,2,22.5,11,34,3.5,3,4,False,75.64944444444444,458.5597222222222,False
kernel-project-399,kernel-change2-912839,0,1,0,1,1.0,1,1,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change2-912840,0,1,0,1,1.0,1,1,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change2-912841,0,1,0,1,144.0,144,144,9.0,9,9,False,0.0,0.0,False
kernel-project-399,kernel-change2-912842,2,1,11,1,43.0,43,43,6.0,6,6,False,4.599722222222223,22.189722222222223,False
kernel-project-399,kernel-change2-912843,0,1,0,3,14.0,14,14,3.0,3,3,False,0.0,0.0,True
kernel-project-399,kernel-change2-912844,1,1,2,1,37.0,37,37,4.0,4,4,False,59.348055555555554,59.785555555555554,False
kernel-project-399,kernel-change2-912845,0,1,0,1,145.0,145,145,8.0,8,8,False,0.0,0.0,True
kernel-project-399,kernel-change2-912846,7,1,59,3,371.6666666666667,366,422,7.666666666666667,9,7,False,19.71333333333333,645.95,False
kernel-project-399,kernel-change2-912847,2,1,3,2,46.0,46,46,7.0,7,7,False,2.5383333333333336,10.1525,True
kernel-project-399,kernel-change2-912848,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change2-912849,1,1,1,6,82.0,82,82,5.0,5,5,False,595.2580555555555,595.2580555555555,True
kernel-project-399,kernel-change2-912850,4,1,9,1,295.0,295,295,2.0,2,2,False,8.463888888888889,24.428611111111113,False
kernel-project-399,kernel-change2-912851,1,1,2,1,234.0,234,234,6.0,6,6,False,163.2436111111111,164.44111111111113,True
kernel-project-399,kernel-change2-912852,0,1,0,1,55.0,55,55,6.0,6,6,False,0.0,0.0,True
kernel-project-399,kernel-change2-912853,0,1,0,1,84.0,84,84,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change2-912854,0,1,0,4,37.75,29,40,1.75,1,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912855,2,1,5,2,168.0,164,172,3.0,2,4,False,70.31444444444445,111.98472222222222,True
kernel-project-399,kernel-change2-912856,1,1,1,1,175.0,175,175,7.0,7,7,False,26.10861111111111,26.10861111111111,False
kernel-project-399,kernel-change2-912857,0,1,0,1,3.0,3,3,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912858,0,1,0,1,28.0,28,28,4.0,4,4,False,0.0,0.0,False
kernel-project-399,kernel-change2-912859,0,1,0,1,42.0,42,42,5.0,5,5,False,0.0,0.0,False
kernel-project-399,kernel-change2-912860,0,1,0,1,44.0,44,44,5.0,5,5,False,0.0,0.0,False
kernel-project-399,kernel-change2-912861,0,1,0,1,8.0,8,8,3.0,3,3,False,0.0,0.0,False
kernel-project-399,kernel-change2-912862,0,1,0,4,25.25,25,26,6.0,6,6,False,0.0,0.0,False
kernel-project-399,kernel-change2-912863,1,1,4,5,26.0,26,26,3.0,3,3,False,168.47666666666666,193.50305555555553,True
kernel-project-399,kernel-change2-912864,0,1,0,1,11.0,11,11,3.0,3,3,False,0.0,0.0,False
kernel-project-399,kernel-change2-912865,0,1,0,1,17.0,17,17,4.0,4,4,False,0.0,0.0,False
kernel-project-399,kernel-change2-912866,1,1,2,5,14.8,14,15,1.0,1,1,False,5.617500000000001,6.542222222222223,False
kernel-project-399,kernel-change2-912867,2,1,2,1,53.0,53,53,1.0,1,1,False,16.489444444444445,21.843055555555555,True
kernel-project-399,kernel-change2-912868,0,1,0,1,81.0,81,81,3.0,3,3,False,0.0,0.0,False
kernel-project-399,kernel-change2-912869,2,1,8,8,524.75,218,693,3.5,2,4,False,83.095,3949.7122222222224,True
kernel-project-399,kernel-change2-912870,1,1,1,1,2.0,2,2,1.0,1,1,False,2.1938888888888886,2.1938888888888886,True
kernel-project-399,kernel-change2-912871,1,1,3,1,17.0,17,17,1.0,1,1,False,0.15416666666666667,0.36777777777777776,False
kernel-project-399,kernel-change2-912872,2,1,2,1,50.0,50,50,1.0,1,1,False,10.48027777777778,138.22666666666666,True
kernel-project-399,kernel-change2-912873,0,1,0,1,23.0,23,23,3.0,3,3,False,0.0,0.0,False
kernel-project-399,kernel-change2-912874,0,1,0,1,51.0,51,51,3.0,3,3,False,0.0,0.0,False
kernel-project-399,kernel-change2-912875,0,1,0,1,142.0,142,142,3.0,3,3,False,0.0,0.0,False
kernel-project-399,kernel-change2-912876,0,1,0,1,114.0,114,114,3.0,3,3,False,0.0,0.0,False
kernel-project-399,kernel-change2-912877,1,1,1,2,2.0,2,2,1.0,1,1,False,124.60083333333334,124.60083333333334,True
kernel-project-399,kernel-change2-912878,1,1,1,5,43.0,43,43,2.0,2,2,False,365.61555555555555,365.61555555555555,True
kernel-project-399,kernel-change2-912879,0,1,0,3,116.0,99,126,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change2-912880,1,1,5,2,26.0,30,22,1.0,1,1,False,59.72805555555556,530.9333333333333,False
kernel-project-399,kernel-change2-912881,2,1,8,3,447.3333333333333,892,229,1.3333333333333333,1,2,False,125.60583333333334,1152.2197222222223,False
kernel-project-399,kernel-change2-912882,1,1,6,4,138.0,158,100,1.0,1,1,False,509.16111111111115,843.8911111111112,True
kernel-project-399,kernel-change2-912883,1,1,1,3,2.0,2,2,1.0,1,1,False,37.38527777777778,37.38527777777778,True
kernel-project-399,kernel-change2-912884,3,1,11,4,311.75,132,333,7.75,4,9,False,6.089722222222222,183.51388888888889,True
kernel-project-399,kernel-change2-912885,0,1,0,4,27.0,27,27,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912886,0,1,0,4,114.0,102,150,3.25,3,4,False,0.0,0.0,True
kernel-project-399,kernel-change2-912887,1,1,2,4,146.5,143,157,5.25,5,6,False,20.714722222222225,25.561111111111114,True
kernel-project-399,kernel-change2-912888,0,1,0,1,59.0,59,59,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912889,0,1,0,3,39.666666666666664,39,40,3.0,3,3,False,0.0,0.0,True
kernel-project-399,kernel-change2-912890,2,1,4,3,86.33333333333333,59,101,5.333333333333333,4,6,False,343.7547222222222,389.26166666666666,False
kernel-project-399,kernel-change2-912891,2,1,2,1,20.0,20,20,7.0,7,7,False,11.571666666666665,12.320277777777779,True
kernel-project-399,kernel-change2-912892,2,1,2,1,9.0,9,9,2.0,2,2,False,0.35944444444444446,369.0852777777778,False
kernel-project-399,kernel-change2-912893,1,1,1,3,4.0,4,4,2.0,2,2,False,153.0727777777778,153.0727777777778,True
kernel-project-399,kernel-change2-912894,2,1,5,1,2.0,2,2,1.0,1,1,False,911.4838888888888,1028.5033333333333,False
kernel-project-399,kernel-change2-912895,0,1,0,1,1.0,1,1,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912896,4,1,5,6,13.0,13,13,4.0,4,4,False,1.8552777777777778,303.8280555555556,False
kernel-project-399,kernel-change2-912897,0,1,1,1,100.0,100,100,4.0,4,4,False,30.915277777777778,30.915277777777778,False
kernel-project-399,kernel-change2-912898,0,1,0,2,2.0,2,2,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912899,0,1,0,1,4.0,4,4,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912900,0,1,0,1,4.0,4,4,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912901,1,1,4,1,13.0,13,13,3.0,3,3,False,1.0338888888888889,140.1925,False
kernel-project-399,kernel-change2-912902,0,1,0,1,16.0,16,16,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912903,1,1,2,2,2.0,2,2,1.0,1,1,False,141.42083333333332,142.53805555555556,True
kernel-project-399,kernel-change2-912904,0,1,0,1,21.0,21,21,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912905,1,1,10,4,41.75,51,39,1.25,2,1,False,4.285277777777778,1009.9183333333333,False
kernel-project-399,kernel-change2-912906,0,1,0,3,330.6666666666667,328,332,4.0,4,4,False,0.0,0.0,False
kernel-project-399,kernel-change2-912907,1,1,2,3,74.33333333333333,74,72,3.0,3,3,False,638.4913888888889,738.4369444444444,False
kernel-project-399,kernel-change2-912908,0,1,0,3,12.0,12,12,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912909,3,1,3,1,5.0,5,5,1.0,1,1,False,0.5427777777777778,14.702222222222222,False
kernel-project-399,kernel-change2-912910,0,1,0,1,249.0,249,249,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change2-912911,0,1,0,2,83.0,83,83,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912912,0,1,0,2,106.0,106,106,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912913,0,1,0,1,27.0,27,27,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912914,0,1,0,1,5.0,5,5,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912915,0,1,0,2,28.0,28,28,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912916,1,1,1,2,576.5,566,587,1.0,1,1,False,320.7525,320.7525,True
kernel-project-399,kernel-change2-912917,0,1,0,2,128.5,147,110,4.5,5,4,False,0.0,0.0,False
kernel-project-399,kernel-change2-912918,2,1,4,1,12.0,12,12,2.0,2,2,False,16.255555555555556,66.41777777777777,False
kernel-project-399,kernel-change2-912919,2,1,2,3,3.6666666666666665,4,3,1.0,1,1,False,0.06861111111111111,147.88083333333333,False
kernel-project-399,kernel-change2-912920,1,1,1,1,7.0,7,7,1.0,1,1,False,163.66972222222222,163.66972222222222,True
kernel-project-399,kernel-change2-912921,0,1,0,1,32.0,32,32,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912922,0,1,0,1,31.0,31,31,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912923,1,1,3,1,11.0,11,11,2.0,2,2,False,2.613611111111111,24.548333333333336,False
kernel-project-399,kernel-change2-912924,1,1,2,1,5.0,5,5,1.0,1,1,False,44.051944444444445,45.08111111111111,False
kernel-project-399,kernel-change2-912925,1,1,1,1,14.0,14,14,1.0,1,1,False,4.9366666666666665,4.9366666666666665,False
kernel-project-399,kernel-change2-912926,1,1,1,1,28.0,28,28,6.0,6,6,False,155.73111111111112,155.73111111111112,False
kernel-project-399,kernel-change2-912927,1,1,1,1,65.0,65,65,14.0,14,14,False,155.69361111111112,155.69361111111112,False
kernel-project-399,kernel-change2-912928,1,1,1,1,50.0,50,50,10.0,10,10,False,155.59722222222223,155.59722222222223,False
kernel-project-399,kernel-change2-912929,1,1,1,1,351.0,351,351,31.0,31,31,False,155.7552777777778,155.7552777777778,False
kernel-project-399,kernel-change2-912930,0,1,0,2,18.0,18,18,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912931,2,1,3,1,16.0,16,16,1.0,1,1,False,22.456666666666667,101.81583333333333,True
kernel-project-399,kernel-change2-912932,1,1,1,6,7.666666666666667,6,8,1.0,1,1,False,1439.513888888889,1439.513888888889,False
kernel-project-399,kernel-change2-912933,0,1,0,3,23.666666666666668,23,24,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912934,4,1,5,1,23266.0,23266,23266,16.0,16,16,False,97.58055555555555,116.03305555555556,True
kernel-project-399,kernel-change2-912935,1,1,1,1,2.0,2,2,1.0,1,1,False,12.807777777777778,12.807777777777778,True
kernel-project-399,kernel-change2-912936,0,1,0,1,37.0,37,37,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912937,2,1,2,1,4.0,4,4,2.0,2,2,False,12.785555555555556,26.08833333333333,True
kernel-project-399,kernel-change2-912938,1,1,1,2,1.0,1,1,1.0,1,1,False,0.715,0.715,True
kernel-project-399,kernel-change2-912939,0,1,0,1,8.0,8,8,4.0,4,4,False,0.0,0.0,False
kernel-project-399,kernel-change2-912940,0,1,0,2,8.0,8,8,4.0,4,4,False,0.0,0.0,True
kernel-project-399,kernel-change2-912941,2,1,4,4,49.0,168,16,16.5,63,1,False,19.009166666666665,441.8038888888889,True
kernel-project-399,kernel-change2-912942,0,1,0,3,68.0,68,68,34.0,34,34,False,0.0,0.0,True
kernel-project-399,kernel-change2-912943,1,1,1,2,10.0,10,10,4.0,4,4,False,0.9427777777777778,0.9427777777777778,True
kernel-project-399,kernel-change2-912944,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change2-912945,0,1,0,2,12.0,12,12,2.0,2,2,False,0.0,0.0,True
kernel-project-399,kernel-change2-912946,1,1,1,1,41.0,41,41,16.0,16,16,False,26.461666666666666,26.461666666666666,True
kernel-project-399,kernel-change2-912947,0,1,0,1,13.0,13,13,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912948,3,1,3,1,24.0,24,24,4.0,4,4,False,66.60944444444445,407.3011111111111,False
kernel-project-399,kernel-change2-912949,1,1,2,1,12.0,12,12,2.0,2,2,False,14.401666666666667,112.48694444444443,False
kernel-project-399,kernel-change2-912950,1,1,1,1,5.0,5,5,1.0,1,1,False,389.0336111111111,389.0336111111111,True
kernel-project-399,kernel-change2-912951,0,1,0,3,18.666666666666668,18,19,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912952,1,1,1,1,2.0,2,2,1.0,1,1,False,21.204722222222223,21.204722222222223,True
kernel-project-399,kernel-change2-912953,1,1,1,4,38.0,38,38,2.0,2,2,False,48.117777777777775,48.117777777777775,True
kernel-project-399,kernel-change2-912954,1,1,2,1,17.0,17,17,2.0,2,2,False,19.084722222222222,38.6325,False
kernel-project-399,kernel-change2-912955,0,1,0,1,22.0,22,22,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912956,0,1,0,1,14.0,14,14,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change2-912957,3,1,8,7,2.2857142857142856,4,2,1.0,1,1,False,22.071666666666665,730.4183333333333,True
kernel-project-399,kernel-change2-912958,0,2,0,4,13.0,13,13,2.0,2,2,False,0.0,0.0,True
kernel-project-399,kernel-change2-912959,0,2,0,7,13.0,13,13,2.0,2,2,False,0.0,0.0,True
kernel-project-399,kernel-change2-912960,2,1,5,1,1.0,1,1,1.0,1,1,False,10.796944444444446,24.731944444444444,False
kernel-project-399,kernel-change2-912961,0,1,0,1,1.0,1,1,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change2-912962,0,1,0,1,29.0,29,29,3.0,3,3,False,0.0,0.0,False
kernel-project-399,kernel-change2-912963,1,1,2,1,62.0,62,62,2.0,2,2,False,9.969722222222222,16.724722222222223,False
kernel-project-399,kernel-change2-912964,0,1,0,3,20.0,20,20,3.0,3,3,False,0.0,0.0,True
kernel-project-399,kernel-change2-912965,2,1,3,5,90.2,90,91,2.0,2,2,False,1122.8805555555555,1151.996388888889,True
kernel-project-399,kernel-change2-912966,2,1,5,3,28.0,6,43,1.0,1,1,False,46.93361111111111,97.16055555555555,True
kernel-project-399,kernel-change2-912967,3,1,17,2,253.0,253,253,2.0,2,2,False,4.065555555555556,1059.8822222222223,False
kernel-project-399,kernel-change2-912968,0,1,0,1,208.0,208,208,4.0,4,4,False,0.0,0.0,False
kernel-project-399,kernel-change2-912969,0,1,0,1,346.0,346,346,3.0,3,3,False,0.0,0.0,False
kernel-project-399,kernel-change2-912970,2,1,4,1,4.0,4,4,1.0,1,1,False,14.171666666666665,20.909444444444443,False
kernel-project-399,kernel-change2-912971,1,1,1,1,4.0,4,4,1.0,1,1,False,11.521944444444445,11.521944444444445,False
kernel-project-399,kernel-change2-912972,0,1,0,1,35.0,35,35,2.0,2,2,False,0.0,0.0,True
kernel-project-399,kernel-change2-912973,4,1,7,4,23.5,22,24,2.0,2,2,False,0.2511111111111111,248.63583333333332,False
kernel-project-399,kernel-change2-912974,0,1,0,1,7.0,7,7,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change2-912975,0,1,0,1,10.0,10,10,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change2-912976,1,1,1,1,1.0,1,1,1.0,1,1,False,111.89750000000001,111.89750000000001,True
kernel-project-399,kernel-change2-912977,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912978,0,1,0,2,12.0,12,12,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912979,1,1,1,2,126.0,126,126,1.0,1,1,False,3.292777777777778,3.292777777777778,False
kernel-project-399,kernel-change2-912980,1,1,1,1,13.0,13,13,1.0,1,1,False,13.826944444444445,13.826944444444445,True
kernel-project-399,kernel-change2-912981,0,1,0,1,60.0,60,60,2.0,2,2,False,0.0,0.0,True
kernel-project-399,kernel-change2-912982,0,1,0,3,63.0,63,63,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912983,0,1,0,3,123.66666666666667,119,126,10.0,10,10,False,0.0,0.0,True
kernel-project-399,kernel-change2-912984,0,1,0,6,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change2-912985,0,1,0,3,14.0,14,14,2.0,2,2,False,0.0,0.0,True
kernel-project-399,kernel-change2-912986,1,1,1,3,36.0,36,36,3.0,3,3,False,6320.8341666666665,6320.8341666666665,True
kernel-project-399,kernel-change2-912987,0,1,0,1,5.0,5,5,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change2-912988,6,1,23,4,55.75,21,72,2.75,2,3,False,0.5513888888888889,267.8263888888889,False
