project_original_id,patch_group_original_id,reviewer_count,author_count,comment_count,iteration_count,changed_lines_avg,changed_lines_first,changed_lines_last,changed_files_avg,changed_files_first,changed_files_last,incomplete_change_info,response_time,finalizing_time,is_accepted
kernel-project-399,kernel-change1-941452,3,1,15,1,728.0,728,728,8.0,8,8,False,4.881666666666666,2198.1183333333333,False
kernel-project-399,kernel-change1-941453,0,1,0,1,48.0,48,48,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941454,8,1,30,1,255.0,255,255,10.0,10,10,False,1.826111111111111,147.75583333333333,False
kernel-project-399,kernel-change1-941455,3,1,18,1,8.0,8,8,1.0,1,1,False,5.3613888888888885,275.7655555555556,False
kernel-project-399,kernel-change1-941456,1,1,1,1,10.0,10,10,1.0,1,1,False,18.427222222222223,18.427222222222223,True
kernel-project-399,kernel-change1-941457,0,1,0,1,19.0,19,19,2.0,2,2,False,0.0,0.0,True
kernel-project-399,kernel-change1-941458,0,1,0,1,32.0,32,32,4.0,4,4,False,0.0,0.0,False
kernel-project-399,kernel-change1-941459,2,1,2,2,33.0,32,34,5.0,5,5,False,14.716944444444444,72.7636111111111,True
kernel-project-399,kernel-change1-941460,2,1,2,2,37.0,38,36,1.0,1,1,False,14.768333333333334,72.80777777777777,True
kernel-project-399,kernel-change1-941461,1,1,4,1,26.0,26,26,1.0,1,1,False,12.970833333333333,13.606666666666666,False
kernel-project-399,kernel-change1-941462,3,1,3,1,43.0,43,43,4.0,4,4,False,400.7936111111111,413.91305555555556,False
kernel-project-399,kernel-change1-941463,2,1,2,2,3.5,4,3,1.0,1,1,False,6.590833333333333,41.407222222222224,True
kernel-project-399,kernel-change1-941464,0,1,0,1,148.0,148,148,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941465,0,1,0,1,83.0,83,83,3.0,3,3,False,0.0,0.0,False
kernel-project-399,kernel-change1-941466,3,1,5,2,2.0,2,2,2.0,2,2,False,5.102777777777778,969.6341666666667,False
kernel-project-399,kernel-change1-941467,2,1,6,1,5.0,5,5,2.0,2,2,False,60.05416666666667,82.09666666666666,False
kernel-project-399,kernel-change1-941468,2,1,2,1,2.0,2,2,1.0,1,1,False,75.76777777777778,108.15638888888888,False
kernel-project-399,kernel-change1-941469,1,1,1,1,12.0,12,12,1.0,1,1,False,75.72833333333332,75.72833333333332,False
kernel-project-399,kernel-change1-941470,0,1,0,1,5.0,5,5,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change1-941471,1,1,1,1,4.0,4,4,2.0,2,2,False,8.748055555555556,8.748055555555556,True
kernel-project-399,kernel-change1-941472,2,1,2,1,1.0,1,1,1.0,1,1,False,28.795,28.846944444444443,True
kernel-project-399,kernel-change1-941473,0,1,0,1,7.0,7,7,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change1-941474,1,1,1,1,89.0,89,89,4.0,4,4,False,0.4186111111111111,0.4186111111111111,False
kernel-project-399,kernel-change1-941475,0,1,0,2,14.0,14,14,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941476,4,1,10,1,830.0,830,830,14.0,14,14,False,5.509166666666667,116.89750000000001,False
kernel-project-399,kernel-change1-941477,1,1,7,2,1105.0,679,1531,4.5,3,6,False,1.3986111111111112,228.50972222222222,False
kernel-project-399,kernel-change1-941478,1,1,1,1,72.0,72,72,5.0,5,5,False,0.1213888888888889,0.1213888888888889,False
kernel-project-399,kernel-change1-941479,0,1,0,1,4900.0,4900,4900,333.0,333,333,False,0.0,0.0,False
kernel-project-399,kernel-change1-941480,0,1,0,1,178.0,178,178,11.0,11,11,False,0.0,0.0,True
kernel-project-399,kernel-change1-941481,0,1,0,1,38.0,38,38,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change1-941482,1,1,2,9,34.77777777777778,31,36,1.0,1,1,False,1845.8383333333334,1846.7877777777778,True
kernel-project-399,kernel-change1-941483,1,1,1,2,37.0,37,37,4.0,4,4,False,16.346944444444446,16.346944444444446,True
kernel-project-399,kernel-change1-941484,0,1,0,2,5.0,5,5,2.0,2,2,False,0.0,0.0,True
kernel-project-399,kernel-change1-941485,0,1,0,1,38.0,38,38,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941486,0,1,0,1,2.0,2,2,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941487,0,1,0,1,12.0,12,12,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941488,0,1,0,1,36.0,36,36,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941489,0,1,0,1,2.0,2,2,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941490,0,1,0,1,2.0,2,2,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941491,0,1,0,1,12.0,12,12,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941492,0,1,0,1,235.0,235,235,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941493,0,1,0,1,24.0,24,24,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941494,0,1,0,1,3.0,3,3,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941495,0,1,0,1,86.0,86,86,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941496,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941497,0,1,0,1,16.0,16,16,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941498,0,1,0,1,1.0,1,1,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941499,0,1,0,1,18.0,18,18,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941500,0,1,0,1,30.0,30,30,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941501,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941502,2,1,2,1,3.0,3,3,1.0,1,1,False,5.853055555555556,6.016944444444444,True
kernel-project-399,kernel-change1-941503,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941504,1,1,3,1,3.0,3,3,1.0,1,1,False,37.024166666666666,43.77027777777778,False
kernel-project-399,kernel-change1-941505,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941506,0,1,0,1,1.0,1,1,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941507,0,1,0,1,2.0,2,2,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941508,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941509,1,1,1,1,8.0,8,8,1.0,1,1,False,0.265,0.265,True
kernel-project-399,kernel-change1-941510,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941511,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941512,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941513,0,1,0,1,8.0,8,8,2.0,2,2,False,0.0,0.0,True
kernel-project-399,kernel-change1-941514,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941515,1,1,1,1,2.0,2,2,1.0,1,1,False,8.5625,8.5625,True
kernel-project-399,kernel-change1-941516,0,1,1,2,8.0,8,8,2.0,2,2,False,201.04555555555555,201.04555555555555,True
kernel-project-399,kernel-change1-941517,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941518,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941519,0,1,0,1,4.0,4,4,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941520,0,1,0,1,5.0,5,5,1.0,1,1,False,0.0,0.0,False
kernel-project-399,kernel-change1-941521,1,1,1,1,14.0,14,14,1.0,1,1,False,7.531666666666666,7.531666666666666,True
kernel-project-399,kernel-change1-941522,1,1,1,1,2.0,2,2,1.0,1,1,False,21.41888888888889,21.41888888888889,True
kernel-project-399,kernel-change1-941523,0,1,0,1,2.0,2,2,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941524,1,1,1,1,13.0,13,13,1.0,1,1,False,7.221666666666667,7.221666666666667,True
kernel-project-399,kernel-change1-941525,3,1,7,1,2.0,2,2,1.0,1,1,False,1.3952777777777778,215.09694444444446,False
kernel-project-399,kernel-change1-941526,3,1,4,1,439.0,439,439,4.0,4,4,False,11.225277777777778,50.20944444444444,False
kernel-project-399,kernel-change1-941527,0,1,0,1,13.0,13,13,1.0,1,1,False,0.0,0.0,True
kernel-project-399,kernel-change1-941528,1,1,2,3,95.0,95,95,2.0,2,2,False,737.7802777777778,741.2936111111111,True
kernel-project-399,kernel-change1-941529,0,1,0,4,16.0,16,16,2.0,2,2,False,0.0,0.0,True
kernel-project-399,kernel-change1-941530,1,1,1,3,43.0,43,43,2.0,2,2,False,135.41416666666666,135.41416666666666,True
kernel-project-399,kernel-change1-941531,0,1,1,1,18.0,18,18,2.0,2,2,False,159.49027777777778,159.49027777777778,True
kernel-project-399,kernel-change1-941532,4,1,27,1,448.0,448,448,2.0,2,2,False,5.886666666666667,219.88583333333332,False
kernel-project-399,kernel-change1-941533,1,1,2,3,32.333333333333336,32,33,2.0,2,2,False,462.2811111111111,474.63527777777773,True
kernel-project-399,kernel-change1-941534,1,1,1,1,2.0,2,2,1.0,1,1,False,36.128055555555555,36.128055555555555,True
kernel-project-399,kernel-change1-941535,4,1,10,4,32.0,32,32,1.0,1,1,False,4.307222222222222,701.0944444444444,True
kernel-project-399,kernel-change1-941536,2,1,3,1,14.0,14,14,2.0,2,2,False,6.044722222222222,239.84805555555556,True
kernel-project-399,kernel-change1-941537,3,1,6,1,14.0,14,14,2.0,2,2,False,43.57472222222222,93.30777777777777,True
kernel-project-399,kernel-change1-941538,2,1,2,2,39.0,39,39,2.0,2,2,False,19.83388888888889,73.62722222222222,True
kernel-project-399,kernel-change1-941539,0,1,0,1,16.0,16,16,2.0,2,2,False,0.0,0.0,False
kernel-project-399,kernel-change1-941540,1,1,1,1,28.0,28,28,2.0,2,2,False,40.17166666666667,40.17166666666667,True
kernel-project-399,kernel-change1-941541,2,1,2,1,2.0,2,2,1.0,1,1,False,22.401666666666664,27.501666666666665,True
kernel-project-399,kernel-change1-941542,1,1,1,1,2.0,2,2,1.0,1,1,False,12.369166666666667,12.369166666666667,False
kernel-project-399,kernel-change1-941543,2,1,2,1,10.0,10,10,1.0,1,1,False,6.940555555555556,13.067222222222222,False
kernel-project-399,kernel-change1-941544,2,1,11,1,23.0,23,23,1.0,1,1,False,94.83722222222222,480.4758333333333,False
kernel-project-399,kernel-change1-941545,3,1,4,2,8.0,8,8,1.0,1,1,False,78.22416666666666,1396.0747222222224,True
kernel-project-399,kernel-change1-941546,2,1,2,1,16.0,16,16,1.0,1,1,False,5.869166666666667,36.26305555555555,True
kernel-project-399,kernel-change1-941547,1,1,3,1,6.0,6,6,1.0,1,1,False,2.321111111111111,42.973055555555554,False
kernel-project-399,kernel-change1-941548,1,1,1,1,454.0,454,454,3.0,3,3,False,16.295555555555556,16.295555555555556,False
kernel-project-399,kernel-change1-941549,1,1,1,1,2.0,2,2,1.0,1,1,False,5.678888888888889,5.678888888888889,True
kernel-project-399,kernel-change1-941550,2,1,3,2,47.5,47,48,1.0,1,1,False,80.75583333333334,105.8825,True
kernel-project-399,kernel-change1-941551,4,1,4,1,35.0,35,35,2.0,2,2,False,0.09749999999999999,58.06472222222222,False
